"Station","Polluant","Typologie","Commune","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max_80","Pred_Max_95","Statut"
"Nimes Allende trafic","NO2","Urbaine","NIMES",43.8291,4.37791,2026-01-06 12:00:00,47,2026-01-08 11:00:00,19.81,30.78,36.59,"Normal"
"Nimes Allende trafic","NO2","Urbaine","NIMES",43.8291,4.37791,2026-01-06 12:00:00,48,2026-01-08 12:00:00,17.03,28,33.8,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,1,2026-01-06 13:00:00,3.95,7.23,8.97,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,2,2026-01-06 14:00:00,4.58,8.64,10.8,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,3,2026-01-06 15:00:00,6.31,11.03,13.52,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,4,2026-01-06 16:00:00,10.05,15.34,18.14,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,5,2026-01-06 17:00:00,15.45,21.26,24.33,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,6,2026-01-06 18:00:00,17.6,23.87,27.2,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,7,2026-01-06 19:00:00,15.73,22.44,26,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,8,2026-01-06 20:00:00,14.02,21.15,24.92,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,9,2026-01-06 21:00:00,10.77,18.29,22.27,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,10,2026-01-06 22:00:00,8.33,16.22,20.39,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,11,2026-01-06 23:00:00,6.76,15,19.36,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,12,2026-01-07,5.25,13.83,18.37,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,13,2026-01-07 01:00:00,3.67,12.57,17.28,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,14,2026-01-07 02:00:00,3.82,13.04,17.91,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,15,2026-01-07 03:00:00,3.34,12.86,17.9,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,16,2026-01-07 04:00:00,2.94,12.75,17.94,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,17,2026-01-07 05:00:00,4.14,14.24,19.58,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,18,2026-01-07 06:00:00,6.18,16.55,22.04,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,19,2026-01-07 07:00:00,9.87,20.51,26.14,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,20,2026-01-07 08:00:00,12.06,22.96,28.73,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,21,2026-01-07 09:00:00,9.51,20.66,26.57,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,22,2026-01-07 10:00:00,5.94,17.34,23.38,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,23,2026-01-07 11:00:00,3.97,15.61,21.78,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,24,2026-01-07 12:00:00,2.94,14.83,21.12,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,25,2026-01-07 13:00:00,2.5,14.62,21.04,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,26,2026-01-07 14:00:00,3.45,15.79,22.33,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,27,2026-01-07 15:00:00,5.41,17.98,24.63,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,28,2026-01-07 16:00:00,9.32,22.11,28.88,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,29,2026-01-07 17:00:00,14.84,27.85,34.73,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,30,2026-01-07 18:00:00,17.08,30.3,37.29,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,31,2026-01-07 19:00:00,15.27,28.7,35.81,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,32,2026-01-07 20:00:00,13.61,27.25,34.46,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,33,2026-01-07 21:00:00,10.4,24.24,31.56,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,34,2026-01-07 22:00:00,7.98,22.02,29.45,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,35,2026-01-07 23:00:00,6.43,20.66,28.19,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,36,2026-01-08,4.93,19.36,26.99,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,37,2026-01-08 01:00:00,3.36,17.98,25.71,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,38,2026-01-08 02:00:00,3.52,18.33,26.16,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,39,2026-01-08 03:00:00,3.05,18.04,25.97,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,40,2026-01-08 04:00:00,2.65,17.82,25.85,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,41,2026-01-08 05:00:00,3.86,19.21,27.34,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,42,2026-01-08 06:00:00,5.9,21.43,29.65,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,43,2026-01-08 07:00:00,9.59,25.3,33.61,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,44,2026-01-08 08:00:00,11.78,27.66,36.07,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,45,2026-01-08 09:00:00,9.23,25.28,33.78,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,46,2026-01-08 10:00:00,5.66,21.88,30.47,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,47,2026-01-08 11:00:00,3.68,20.08,28.75,"Normal"
"Nîmes Sud - Urbain","NO2","Urbaine","NIMES",43.8344,4.37422,2026-01-06 12:00:00,48,2026-01-08 12:00:00,2.66,19.22,27.98,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,1,2026-01-06 13:00:00,6.12,10.2,12.37,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,2,2026-01-06 14:00:00,6.04,10.18,12.38,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,3,2026-01-06 15:00:00,6.38,10.59,12.82,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,4,2026-01-06 16:00:00,9.56,13.83,16.08,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,5,2026-01-06 17:00:00,16.38,20.71,23,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,6,2026-01-06 18:00:00,21.1,25.48,27.8,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,7,2026-01-06 19:00:00,22.09,26.54,28.89,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,8,2026-01-06 20:00:00,19.68,24.18,26.56,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,9,2026-01-06 21:00:00,16.15,20.7,23.11,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,10,2026-01-06 22:00:00,12.57,17.18,19.61,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,11,2026-01-06 23:00:00,9.54,14.2,16.67,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,12,2026-01-07,6.84,11.55,14.05,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,13,2026-01-07 01:00:00,6.16,10.93,13.45,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,14,2026-01-07 02:00:00,4.01,8.83,11.38,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,15,2026-01-07 03:00:00,3.71,8.58,11.16,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,16,2026-01-07 04:00:00,2.81,7.73,10.33,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,17,2026-01-07 05:00:00,3.6,8.57,11.2,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,18,2026-01-07 06:00:00,5.08,10.1,12.76,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,19,2026-01-07 07:00:00,10.38,15.44,18.13,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,20,2026-01-07 08:00:00,13.28,18.4,21.11,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,21,2026-01-07 09:00:00,12.83,18,20.73,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,22,2026-01-07 10:00:00,11.02,16.24,18.99,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,23,2026-01-07 11:00:00,8.56,13.82,16.6,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,24,2026-01-07 12:00:00,7.19,12.5,15.31,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,25,2026-01-07 13:00:00,4.35,9.71,12.54,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,26,2026-01-07 14:00:00,4.59,9.98,12.84,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,27,2026-01-07 15:00:00,5.29,10.73,13.61,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,28,2026-01-07 16:00:00,8.74,14.22,17.13,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,29,2026-01-07 17:00:00,15.74,21.27,24.2,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,30,2026-01-07 18:00:00,20.57,26.15,29.1,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,31,2026-01-07 19:00:00,21.64,27.26,30.24,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,32,2026-01-07 20:00:00,19.27,24.94,27.94,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,33,2026-01-07 21:00:00,15.76,21.47,24.49,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,34,2026-01-07 22:00:00,12.2,17.95,20.99,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,35,2026-01-07 23:00:00,9.18,14.97,18.04,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,36,2026-01-08,6.48,12.31,15.4,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,37,2026-01-08 01:00:00,5.81,11.68,14.79,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,38,2026-01-08 02:00:00,3.66,9.58,12.71,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,39,2026-01-08 03:00:00,3.36,9.32,12.47,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,40,2026-01-08 04:00:00,2.46,8.46,11.63,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,41,2026-01-08 05:00:00,3.25,9.29,12.49,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,42,2026-01-08 06:00:00,4.73,10.81,14.03,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,43,2026-01-08 07:00:00,10.03,16.14,19.38,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,44,2026-01-08 08:00:00,12.93,19.09,22.35,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,45,2026-01-08 09:00:00,12.48,18.68,21.96,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,46,2026-01-08 10:00:00,10.67,16.91,20.21,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,47,2026-01-08 11:00:00,8.21,14.48,17.8,"Normal"
"Perpignan Centre - Urbain","NO2","Urbaine","PERPIGNAN",42.6958,2.8997,2026-01-06 12:00:00,48,2026-01-08 12:00:00,6.84,13.15,16.49,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,1,2026-01-06 13:00:00,35.34,47.33,53.68,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,2,2026-01-06 14:00:00,39.24,51.4,57.84,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,3,2026-01-06 15:00:00,42,54.28,60.78,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,4,2026-01-06 16:00:00,49,61.36,67.9,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,5,2026-01-06 17:00:00,56.16,68.58,75.15,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,6,2026-01-06 18:00:00,56.74,69.19,75.78,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,7,2026-01-06 19:00:00,53.88,66.35,72.96,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,8,2026-01-06 20:00:00,47.54,60.03,66.64,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,9,2026-01-06 21:00:00,42.37,54.88,61.5,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,10,2026-01-06 22:00:00,37.26,49.77,56.4,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,11,2026-01-06 23:00:00,32.34,44.86,51.49,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,12,2026-01-07,28.37,40.9,47.53,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,13,2026-01-07 01:00:00,24.67,37.2,43.83,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,14,2026-01-07 02:00:00,21.57,34.1,40.73,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,15,2026-01-07 03:00:00,18.97,31.51,38.14,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,16,2026-01-07 04:00:00,18.85,31.38,38.01,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,17,2026-01-07 05:00:00,20.99,33.53,40.16,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,18,2026-01-07 06:00:00,27.53,40.06,46.7,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,19,2026-01-07 07:00:00,39.93,52.47,59.1,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,20,2026-01-07 08:00:00,43.9,56.44,63.07,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,21,2026-01-07 09:00:00,42.61,55.14,61.78,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,22,2026-01-07 10:00:00,43,55.53,62.17,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,23,2026-01-07 11:00:00,44.18,56.72,63.35,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,24,2026-01-07 12:00:00,43.92,56.45,63.09,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,25,2026-01-07 13:00:00,42.63,55.17,61.8,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,26,2026-01-07 14:00:00,44.61,57.15,63.78,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,27,2026-01-07 15:00:00,46.05,58.59,65.22,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,28,2026-01-07 16:00:00,52.03,64.57,71.2,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,29,2026-01-07 17:00:00,58.43,70.96,77.6,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,30,2026-01-07 18:00:00,58.43,70.96,77.6,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,31,2026-01-07 19:00:00,55.14,67.67,74.31,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,32,2026-01-07 20:00:00,48.47,61,67.64,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,33,2026-01-07 21:00:00,43.06,55.59,62.23,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,34,2026-01-07 22:00:00,37.76,50.29,56.93,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,35,2026-01-07 23:00:00,32.71,45.24,51.87,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,36,2026-01-08,28.63,41.16,47.8,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,37,2026-01-08 01:00:00,24.85,37.38,44.02,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,38,2026-01-08 02:00:00,21.69,34.22,40.86,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,39,2026-01-08 03:00:00,19.05,31.58,38.22,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,40,2026-01-08 04:00:00,18.89,31.42,38.06,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,41,2026-01-08 05:00:00,21.01,33.54,40.18,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,42,2026-01-08 06:00:00,27.53,40.06,46.69,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,43,2026-01-08 07:00:00,39.92,52.45,59.09,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,44,2026-01-08 08:00:00,43.88,56.41,63.04,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,45,2026-01-08 09:00:00,42.57,55.11,61.74,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,46,2026-01-08 10:00:00,42.96,55.49,62.12,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,47,2026-01-08 11:00:00,44.14,56.67,63.3,"Normal"
"Perpignan-Pyrenees Trafic","NO2","Urbaine","PERPIGNAN",42.6959,2.88845,2026-01-06 12:00:00,48,2026-01-08 12:00:00,43.87,56.4,63.04,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,1,2026-01-06 13:00:00,8.38,13.77,16.63,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,2,2026-01-06 14:00:00,8.55,14.64,17.87,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,3,2026-01-06 15:00:00,10.31,17.03,20.59,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,4,2026-01-06 16:00:00,14.58,21.87,25.73,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,5,2026-01-06 17:00:00,20.76,28.58,32.72,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,6,2026-01-06 18:00:00,26.46,34.78,39.18,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,7,2026-01-06 19:00:00,28.19,36.97,41.62,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,8,2026-01-06 20:00:00,27.36,36.59,41.47,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,9,2026-01-06 21:00:00,25.14,34.79,39.9,"Normal"
"Rodez - Camonil Urbain","NO2","Urbaine","RODEZ",44.357,2.5707,2026-01-06 12:00:00,10,2026-01-06 22:00:00,24.2,34.25,39.57,"Normal"
