"Station","Polluant","Typologie","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max","Statut"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,31,2026-01-07 19:00:00,24.1,35.99,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,32,2026-01-07 20:00:00,20.89,32.78,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,33,2026-01-07 21:00:00,16.44,28.33,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,34,2026-01-07 22:00:00,13.25,25.14,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,35,2026-01-07 23:00:00,10.87,22.76,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,36,2026-01-08,9.16,21.05,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,37,2026-01-08 01:00:00,7.64,19.53,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,38,2026-01-08 02:00:00,7.09,18.98,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,39,2026-01-08 03:00:00,6.2,18.09,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,40,2026-01-08 04:00:00,7.1,18.98,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,41,2026-01-08 05:00:00,8.44,20.33,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,42,2026-01-08 06:00:00,9.05,20.94,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,43,2026-01-08 07:00:00,14.91,26.8,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,44,2026-01-08 08:00:00,19.79,31.68,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,45,2026-01-08 09:00:00,21.52,33.4,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,46,2026-01-08 10:00:00,20.61,32.49,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,47,2026-01-08 11:00:00,16.94,28.82,"Normal"
"Lourdes-Lapaca Urbain","NO2","Urbaine",43.0969,-0.038889,2026-01-06 12:00:00,48,2026-01-08 12:00:00,11.67,23.55,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,1,2026-01-06 11:00:00,5.16,10.61,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,2,2026-01-06 12:00:00,4.77,11.25,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,3,2026-01-06 13:00:00,4.7,12.03,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,4,2026-01-06 14:00:00,5.2,13.29,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,5,2026-01-06 15:00:00,6.11,14.85,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,6,2026-01-06 16:00:00,9.17,18.51,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,7,2026-01-06 17:00:00,16.09,25.99,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,8,2026-01-06 18:00:00,17.19,27.59,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,9,2026-01-06 19:00:00,16.56,27.42,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,10,2026-01-06 20:00:00,13.06,24.36,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,11,2026-01-06 21:00:00,10.22,21.92,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,12,2026-01-06 22:00:00,9.13,21.22,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,13,2026-01-06 23:00:00,8.08,20.52,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,14,2026-01-07,7.22,20,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,15,2026-01-07 01:00:00,6.57,19.66,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,16,2026-01-07 02:00:00,5.63,19.03,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,17,2026-01-07 03:00:00,5.44,19.13,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,18,2026-01-07 04:00:00,5.68,19.63,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,19,2026-01-07 05:00:00,6.36,20.58,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,20,2026-01-07 06:00:00,7.85,22.32,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,21,2026-01-07 07:00:00,9.8,24.5,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,22,2026-01-07 08:00:00,11.24,26.17,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,23,2026-01-07 09:00:00,8.49,23.63,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,24,2026-01-07 10:00:00,6.59,21.93,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,25,2026-01-07 11:00:00,6.34,21.88,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,26,2026-01-07 12:00:00,5.68,21.41,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,27,2026-01-07 13:00:00,5.32,21.23,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,28,2026-01-07 14:00:00,5.62,21.7,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,29,2026-01-07 15:00:00,6.38,22.63,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,30,2026-01-07 16:00:00,9.35,25.76,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,31,2026-01-07 17:00:00,16.22,32.78,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,32,2026-01-07 18:00:00,17.28,33.99,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,33,2026-01-07 19:00:00,16.63,33.48,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,34,2026-01-07 20:00:00,13.12,30.1,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,35,2026-01-07 21:00:00,10.26,27.38,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,36,2026-01-07 22:00:00,9.17,26.42,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,37,2026-01-07 23:00:00,8.11,25.48,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,38,2026-01-08,7.25,24.73,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,39,2026-01-08 01:00:00,6.6,24.19,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,40,2026-01-08 02:00:00,5.66,23.37,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,41,2026-01-08 03:00:00,5.47,23.28,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,42,2026-01-08 04:00:00,5.7,23.61,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,43,2026-01-08 05:00:00,6.39,24.4,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,44,2026-01-08 06:00:00,7.88,25.98,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,45,2026-01-08 07:00:00,9.83,28.02,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,46,2026-01-08 08:00:00,11.27,29.55,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,47,2026-01-08 09:00:00,8.51,26.88,"Normal"
"Lunel-Viel - Industriel","NO2","Périurbaine",43.6758,4.08842,2026-01-06 10:00:00,48,2026-01-08 10:00:00,6.61,25.06,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,1,2026-01-06 13:00:00,13.05,21.23,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,2,2026-01-06 14:00:00,12.67,20.87,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,3,2026-01-06 15:00:00,12.86,21.08,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,4,2026-01-06 16:00:00,16.14,24.37,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,5,2026-01-06 17:00:00,23.08,31.34,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,6,2026-01-06 18:00:00,26.1,34.38,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,7,2026-01-06 19:00:00,25.12,33.42,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,8,2026-01-06 20:00:00,22.23,30.55,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,9,2026-01-06 21:00:00,20.01,28.35,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,10,2026-01-06 22:00:00,17.97,26.33,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,11,2026-01-06 23:00:00,16.64,25.02,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,12,2026-01-07,15.57,23.97,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,13,2026-01-07 01:00:00,14.24,22.66,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,14,2026-01-07 02:00:00,13.02,21.46,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,15,2026-01-07 03:00:00,11.87,20.33,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,16,2026-01-07 04:00:00,10.71,19.19,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,17,2026-01-07 05:00:00,11.4,19.9,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,18,2026-01-07 06:00:00,12.06,20.57,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,19,2026-01-07 07:00:00,15.29,23.82,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,20,2026-01-07 08:00:00,19.06,27.62,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,21,2026-01-07 09:00:00,18.55,27.12,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,22,2026-01-07 10:00:00,16.64,25.23,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,23,2026-01-07 11:00:00,14.17,22.78,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,24,2026-01-07 12:00:00,13.2,21.83,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,25,2026-01-07 13:00:00,11.53,20.18,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,26,2026-01-07 14:00:00,11.74,20.4,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,27,2026-01-07 15:00:00,12.33,21.02,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,28,2026-01-07 16:00:00,15.87,24.57,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,29,2026-01-07 17:00:00,22.98,31.7,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,30,2026-01-07 18:00:00,26.09,34.83,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,31,2026-01-07 19:00:00,25.18,33.94,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,32,2026-01-07 20:00:00,22.32,31.1,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,33,2026-01-07 21:00:00,20.13,28.92,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,34,2026-01-07 22:00:00,18.1,26.91,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,35,2026-01-07 23:00:00,16.78,25.61,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,36,2026-01-08,15.72,24.57,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,37,2026-01-08 01:00:00,14.39,23.25,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,38,2026-01-08 02:00:00,13.17,22.05,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,39,2026-01-08 03:00:00,12.02,20.92,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,40,2026-01-08 04:00:00,10.86,19.78,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,41,2026-01-08 05:00:00,11.56,20.49,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,42,2026-01-08 06:00:00,12.21,21.16,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,43,2026-01-08 07:00:00,15.44,24.41,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,44,2026-01-08 08:00:00,19.22,28.2,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,45,2026-01-08 09:00:00,18.7,27.7,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,46,2026-01-08 10:00:00,16.79,25.81,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,47,2026-01-08 11:00:00,14.32,23.36,"Normal"
"Montauban - Ramierou Urbain","NO2","Urbaine",44.0129,1.37531,2026-01-06 12:00:00,48,2026-01-08 12:00:00,13.35,22.4,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,1,2026-01-06 12:00:00,28.2,40.08,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,2,2026-01-06 13:00:00,23.53,36.85,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,3,2026-01-06 14:00:00,21.98,36.26,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,4,2026-01-06 15:00:00,23.62,38.55,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,5,2026-01-06 16:00:00,29.46,44.85,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,6,2026-01-06 17:00:00,32.93,48.65,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,7,2026-01-06 18:00:00,37.28,53.23,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,8,2026-01-06 19:00:00,33.94,50.05,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,9,2026-01-06 20:00:00,26.48,42.72,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,10,2026-01-06 21:00:00,23.15,39.47,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,11,2026-01-06 22:00:00,18.73,35.12,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,12,2026-01-06 23:00:00,17.17,33.59,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,13,2026-01-07,15.23,31.69,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,14,2026-01-07 01:00:00,12.39,28.88,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,15,2026-01-07 02:00:00,9.76,26.26,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,16,2026-01-07 03:00:00,9.35,25.87,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,17,2026-01-07 04:00:00,10.24,26.77,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,18,2026-01-07 05:00:00,11.34,27.87,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,19,2026-01-07 06:00:00,13.82,30.35,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,20,2026-01-07 07:00:00,22.55,39.08,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,21,2026-01-07 08:00:00,28.72,45.26,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,22,2026-01-07 09:00:00,28.25,44.79,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,23,2026-01-07 10:00:00,25.88,42.42,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,24,2026-01-07 11:00:00,23.75,40.3,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,25,2026-01-07 12:00:00,21.74,38.29,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,26,2026-01-07 13:00:00,19.04,35.59,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,27,2026-01-07 14:00:00,18.86,35.41,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,28,2026-01-07 15:00:00,21.45,38,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,29,2026-01-07 16:00:00,27.95,44.5,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,30,2026-01-07 17:00:00,31.88,48.43,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,31,2026-01-07 18:00:00,36.55,53.1,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,32,2026-01-07 19:00:00,33.43,49.98,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,33,2026-01-07 20:00:00,26.13,42.67,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,34,2026-01-07 21:00:00,22.9,39.45,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,35,2026-01-07 22:00:00,18.56,35.11,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,36,2026-01-07 23:00:00,17.04,33.59,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,37,2026-01-08,15.14,31.69,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,38,2026-01-08 01:00:00,12.33,28.88,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,39,2026-01-08 02:00:00,9.71,26.26,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,40,2026-01-08 03:00:00,9.32,25.87,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,41,2026-01-08 04:00:00,10.22,26.77,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,42,2026-01-08 05:00:00,11.32,27.87,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,43,2026-01-08 06:00:00,13.8,30.35,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,44,2026-01-08 07:00:00,22.53,39.08,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,45,2026-01-08 08:00:00,28.71,45.26,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,46,2026-01-08 09:00:00,28.24,44.79,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,47,2026-01-08 10:00:00,25.87,42.42,"Normal"
"Montauban trafic","NO2","Urbaine",44.0073,1.38137,2026-01-06 11:00:00,48,2026-01-08 11:00:00,23.74,40.29,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,1,2026-01-06 12:00:00,18.91,23.35,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,2,2026-01-06 13:00:00,16.92,21.72,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,3,2026-01-06 14:00:00,15.58,20.72,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,4,2026-01-06 15:00:00,15.4,20.85,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,5,2026-01-06 16:00:00,16.75,22.49,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,6,2026-01-06 17:00:00,20.49,26.51,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,7,2026-01-06 18:00:00,21.21,27.5,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,8,2026-01-06 19:00:00,20.88,27.42,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,9,2026-01-06 20:00:00,19.32,26.12,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,10,2026-01-06 21:00:00,17.9,24.93,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,11,2026-01-06 22:00:00,16.04,23.3,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,12,2026-01-06 23:00:00,14.28,21.77,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,13,2026-01-07,13.44,21.14,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,14,2026-01-07 01:00:00,12.18,20.08,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,15,2026-01-07 02:00:00,11.8,19.91,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,16,2026-01-07 03:00:00,11.86,20.17,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,17,2026-01-07 04:00:00,11.13,19.63,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,18,2026-01-07 05:00:00,11.31,20,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,19,2026-01-07 06:00:00,11.65,20.53,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,20,2026-01-07 07:00:00,13.33,22.39,"Normal"
"Montgiscard Périurbain","NO2","Périurbaine",43.4575,1.57111,2026-01-06 11:00:00,21,2026-01-07 08:00:00,15.08,24.32,"Normal"
